variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
flat_full_pairwise,256,3,547212,133636,2.4488,0.6949,6.8441,0.2496,14656,1000.46
flat_full_pairwise,296,1,729952,178196,3.3636,0.9067,9.9251,0.3689,14656,1122.91
flat_full_pairwise,296,2,729952,178196,3.3636,0.9584,10.4852,0.3445,14656,1122.78
flat_full_pairwise,296,3,729952,178196,3.3636,0.9355,10.3497,0.3653,14656,1122.97
flat_full_pairwise,352,1,1030140,251332,4.8468,1.4189,12.0379,0.4777,14656,1466.13
flat_full_pairwise,352,2,1030140,251332,4.8468,1.3149,11.9292,0.484,14656,1466.07
flat_full_pairwise,352,3,1030140,251332,4.8468,1.3064,11.9825,0.4794,14656,1466.08
flat_full_pairwise,400,1,1328628,324004,6.4261,1.7677,18.9361,0.5766,14656,2084.63
flat_full_pairwise,400,2,1328628,324004,6.4261,1.6745,18.755,0.5951,14656,2084.35
flat_full_pairwise,400,3,1328628,324004,6.4261,1.6829,18.8922,0.5742,14656,2084.52
flat_full_pairwise,456,1,1724912,420436,8.1357,2.231,21.0285,0.7596,14656,2491.31
flat_full_pairwise,456,2,1724912,420436,8.1357,2.1372,21.004,0.7487,14656,2491.61
flat_full_pairwise,456,3,1724912,420436,8.1357,2.2082,21.0058,0.7494,14656,2491.71
flat_full_pairwise,504,1,2105768,513076,10.2321,2.7472,33.3401,0.8919,14656,3287.51
flat_full_pairwise,504,2,2105768,513076,10.2321,2.6197,33.9724,0.8925,14656,3287.28
flat_full_pairwise,504,3,2105768,513076,10.2321,2.6303,33.1886,0.8825,14656,3287.3
flat_full_sort,256,1,484749,69892,0.609,0.4709,4.1817,0.2384,14656,696.53
flat_full_sort,256,2,484749,69892,0.609,0.4632,4.3324,0.2478,14656,697.0
flat_full_sort,256,3,484749,69892,0.609,0.4727,4.4585,0.2524,14656,696.77
flat_full_sort,296,1,645889,92652,0.7524,0.626,7.1941,0.3242,14656,977.84
flat_full_sort,296,2,645889,92652,0.7524,0.6249,7.317,0.3266,14656,968.48
flat_full_sort,296,3,645889,92652,0.7524,0.6211,7.9624,0.3699,14656,977.68
flat_full_sort,352,1,910461,129892,1.0978,0.8893,11.1323,0.481,14656,1290.79
flat_full_sort,352,2,910461,129892,1.0978,0.8481,11.0064,0.4827,14656,1290.5
flat_full_sort,352,3,910461,129892,1.0978,0.8544,11.0508,0.4619,14656,1290.35
flat_full_sort,400,1,1173429,166804,1.4842,1.0982,17.4569,0.5991,14656,1805.96
flat_full_sort,400,2,1173429,166804,1.4842,1.0708,17.4598,0.595,14656,1806.16
flat_full_sort,400,3,1173429,166804,1.4842,1.0806,17.5218,0.6004,14656,1805.57
flat_full_sort,456,1,1522449,215692,1.8632,1.3709,19.501,0.7454,14656,2149.92
flat_full_sort,456,2,1522449,215692,1.8632,1.3801,19.852,0.7865,14656,2150.23
flat_full_sort,456,3,1522449,215692,1.8632,1.5357,20.3529,0.826,14656,2150.14
flat_full_sort,504,1,1857801,262588,2.4975,1.859,22.8372,0.9635,14656,2581.3
flat_full_sort,504,2,1857801,262588,2.4975,1.884,22.4773,0.9617,14656,2581.21
flat_full_sort,504,3,1857801,262588,2.4975,1.8683,22.1573,0.9615,14656,2581.23
flat_merkle_sort,256,1,358158,47109,2.1122,0.627,4.2988,0.009,14656,516.85
flat_merkle_sort,256,2,358158,47109,2.1122,0.6406,4.4753,0.009,14656,517.28
flat_merkle_sort,256,3,358158,47109,2.1122,0.6513,4.5904,0.0091,14656,517.3
flat_merkle_sort,296,1,439060,57725,2.7063,0.767,5.1249,0.009,14656,614.5
flat_merkle_sort,296,2,439060,57725,2.7063,0.8154,5.1966,0.0088,14656,614.62
flat_merkle_sort,296,3,439060,57725,2.7063,0.8009,6.3333,0.0145,14656,614.5
flat_merkle_sort,352,1,521590,68645,3.5462,0.9611,7.6652,0.0137,14656,715.36
flat_merkle_sort,352,2,521590,68645,3.5462,1.0496,7.6355,0.0138,14656,715.34
flat_merkle_sort,352,3,521590,68645,3.5462,1.0445,7.6299,0.0139,14656,715.36
flat_merkle_sort,400,1,626630,82405,4.2469,1.0624,11.0719,0.0133,14656,938.42
flat_merkle_sort,400,2,626630,82405,4.2469,1.1493,11.0782,0.0133,14656,938.46
flat_merkle_sort,400,3,626630,82405,4.2469,1.1534,11.0652,0.0133,14656,938.41
flat_merkle_sort,456,1,713962,93941,4.8382,1.2591,11.7528,0.0173,14656,1003.49
flat_merkle_sort,456,2,713962,93941,4.8382,1.3323,11.802,0.0187,14656,1003.63
flat_merkle_sort,456,3,713962,93941,4.8382,1.3235,11.7321,0.0134,14656,1003.48
flat_merkle_sort,504,1,788818,103829,5.4513,1.371,12.5237,0.0132,14656,1086.85
flat_merkle_sort,504,2,788818,103829,5.4513,1.4339,12.3541,0.0137,14656,1086.81
flat_merkle_sort,504,3,788818,103829,5.4513,1.4345,12.3321,0.0193,14656,1086.8
flat_full_pairwise,512,1,2172940,529412,10.5342,2.6394,26.4956,0.9471,14656,3328.17
flat_full_pairwise,512,2,2172940,529412,10.5342,2.7997,34.0143,0.9266,14656,3328.14
flat_full_pairwise,512,3,2172940,529412,10.5342,2.7377,33.6939,0.9239,14656,3327.96
flat_full_pairwise,600,1,2981528,726004,14.4429,3.774,38.6079,1.2655,14656,4361.92
flat_full_pairwise,600,2,2981528,726004,14.4429,3.7204,38.5432,1.2352,14656,4361.76
flat_full_pairwise,600,3,2981528,726004,14.4429,3.7697,38.7247,1.2318,14656,4361.67
flat_full_pairwise,704,1,4101868,998276,20.792,5.2928,44.6016,1.6581,14656,5776.39
flat_full_pairwise,704,2,4101868,998276,20.792,5.2022,44.3049,1.6908,14656,5776.39
flat_full_pairwise,704,3,4101868,998276,20.792,5.2092,44.6991,1.6792,14656,5776.31
flat_full_pairwise,800,1,5294428,1288004,27.6765,6.7748,68.8585,2.2256,14656,7925.18
flat_full_pairwise,800,2,5294428,1288004,27.6765,6.7186,68.9874,2.219,14656,7925.41
flat_full_pairwise,800,3,5294428,1288004,27.6765,6.6823,68.4352,2.1455,14656,7925.32
flat_full_pairwise,904,1,6757968,1643476,35.7681,8.6803,77.5553,2.7816,14656,9420.8
flat_full_pairwise,904,2,6757968,1643476,35.7681,8.6998,77.4531,2.7932,14656,9420.92
flat_full_pairwise,904,3,6757968,1643476,35.7681,8.669,77.2735,2.7988,14656,9420.77
flat_full_pairwise,1000,1,8267328,2010004,44.4921,10.6284,87.4488,3.479,14656,11176.3
flat_full_pairwise,1000,2,8267328,2010004,44.4921,10.7456,86.1021,3.397,14656,11176.32
flat_full_pairwise,1000,3,8267328,2010004,44.4921,10.6983,85.8968,3.3872,14656,11176.26
flat_full_sort,512,1,1916941,270852,2.4147,1.6558,15.9303,0.93,14656,2745.61
flat_full_sort,512,2,1916941,270852,2.4147,1.7262,16.81,0.9342,14656,2745.53
flat_full_sort,512,3,1916941,270852,2.4147,1.7487,21.9199,0.9342,14656,2745.66
flat_full_sort,600,1,2628729,370204,3.2093,2.324,33.6713,1.2419,14656,3811.22
flat_full_sort,600,2,2628729,370204,3.2093,2.3379,34.0743,1.2504,14656,3811.27
flat_full_sort,600,3,2628729,370204,3.2093,2.3896,34.7615,1.2541,14656,3811.13
flat_full_sort,704,1,3614701,507588,4.5213,3.2392,40.8795,1.7424,14656,5013.21
flat_full_sort,704,2,3614701,507588,4.5213,3.202,41.0706,1.7096,14656,5013.57
flat_full_sort,704,3,3614701,507588,4.5213,3.2225,41.9372,2.0445,14656,5013.58
flat_full_sort,800,1,4664029,653604,6.9694,4.1602,64.3644,2.1857,14656,6715.75
flat_full_sort,800,2,4664029,653604,6.9694,4.0751,64.2778,2.1653,14656,6766.69
flat_full_sort,800,3,4664029,653604,6.9694,4.1278,64.4628,2.1553,14656,6766.88
flat_full_sort,904,1,5951601,832588,7.7714,5.2513,71.0643,2.7328,14656,8229.48
flat_full_sort,904,2,5951601,832588,7.7714,5.1715,71.0842,2.8185,14656,8229.68
flat_full_sort,904,3,5951601,832588,7.7714,5.2251,71.0598,2.714,14656,8229.65
flat_full_sort,1000,1,7279329,1017004,9.6678,6.3011,77.9591,3.3753,14656,9843.31
flat_full_sort,1000,2,7279329,1017004,9.6678,6.3484,78.1849,3.3578,14656,9843.33
flat_full_sort,1000,3,7279329,1017004,9.6678,6.2928,78.1211,3.4198,14656,9843.58
flat_merkle_sort,512,1,801294,105477,5.271,1.3135,9.0173,0.009,14656,1099.71
flat_merkle_sort,512,2,801294,105477,5.271,1.4082,9.2927,0.0087,14656,1099.89
flat_merkle_sort,512,3,801294,105477,5.271,1.4137,9.4404,0.0089,14656,1099.64
flat_merkle_sort,600,1,989980,130205,7.1063,1.7533,14.0857,0.0129,14656,1359.24
flat_merkle_sort,600,2,989980,130205,7.1063,1.7633,13.7714,0.0115,14656,1359.3
flat_merkle_sort,600,3,989980,130205,7.1063,1.7314,13.7766,0.0127,14656,1359.38
flat_merkle_sort,704,1,1161086,152773,8.5481,2.113,19.7468,0.0122,14656,1737.81
flat_merkle_sort,704,2,1161086,152773,8.5481,2.1109,20.4896,0.0125,14656,1738.01
flat_merkle_sort,704,3,1161086,152773,8.5481,2.1184,20.1459,0.0124,14656,1737.84
flat_merkle_sort,800,1,1387630,182405,10.3314,2.5662,22.0855,0.0122,14656,1985.53
flat_merkle_sort,800,2,1387630,182405,10.3314,2.6577,22.3905,0.0119,14656,1985.4
flat_merkle_sort,800,3,1387630,182405,10.3314,2.6866,22.3272,0.0119,14656,1985.52
flat_merkle_sort,904,1,1567654,206117,11.9104,3.2046,23.7386,0.0122,14656,2223.01
flat_merkle_sort,904,2,1567654,206117,11.9104,3.2044,23.7249,0.012,14656,2223.15
flat_merkle_sort,904,3,1567654,206117,11.9104,3.274,23.6766,0.0119,14656,2223.15
flat_merkle_sort,1000,1,1733830,228005,13.2584,3.6919,25.1223,0.012,14656,2450.52
flat_merkle_sort,1000,2,1733830,228005,13.2584,3.6934,25.2016,0.0121,14656,2450.48
flat_merkle_sort,1000,3,1733830,228005,13.2584,3.6508,25.1216,0.0118,14656,2450.73
flat_merkle_grand_product,512,1,832725,102914,4.4848,0.9075,8.7707,0.0089,14656,1157.64
flat_merkle_grand_product,512,2,832725,102914,4.4848,0.9526,9.2573,0.0089,14656,1157.64
flat_merkle_grand_product,512,3,832725,102914,4.4848,0.9747,9.4113,0.0105,14656,1157.47
flat_merkle_grand_product,600,1,1026801,127202,6.0078,1.1026,14.0913,0.0128,14656,1345.72
flat_merkle_grand_product,600,2,1026801,127202,6.0078,1.174,14.1977,0.0128,14656,1345.71
flat_merkle_grand_product,600,3,1026801,127202,6.0078,1.183,13.0564,0.0157,14656,1345.71
flat_merkle_grand_product,704,1,1204277,149250,7.114,1.288,19.2741,0.0125,14656,1831.68
flat_merkle_grand_product,704,2,1204277,149250,7.114,1.3204,20.1153,0.0121,14656,1831.72
flat_merkle_grand_product,704,3,1204277,149250,7.114,1.2931,20.1423,0.0125,14656,1831.74
flat_merkle_grand_product,800,1,1436701,178402,8.5808,1.6269,22.6605,0.0121,14656,2085.94
flat_merkle_grand_product,800,2,1436701,178402,8.5808,1.6603,22.3131,0.0122,14656,2085.51
flat_merkle_grand_product,800,3,1436701,178402,8.5808,1.658,22.3628,0.012,14656,2085.8
flat_merkle_grand_product,904,1,1623095,201594,9.7434,1.8121,23.933,0.0118,14656,2271.39
flat_merkle_grand_product,904,2,1623095,201594,9.7434,1.8769,23.8469,0.012,14656,2271.76
flat_merkle_grand_product,904,3,1623095,201594,9.7434,1.8697,23.7978,0.0119,14656,2271.89
flat_merkle_grand_product,1000,1,1795151,223002,10.7383,2.0249,25.1487,0.012,14656,2386.62
flat_merkle_grand_product,1000,2,1795151,223002,10.7383,2.0731,25.1236,0.012,14656,2386.57
