variant,n,k,m,run,circuit,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb,verify_hier_s,xchecks_ok
hier_a_iso,128,8,16,2,sub_6,21231,2543,0.3207,0.2432,0.5105,0.0145,14656,53.51,0.1301,1
hier_a_iso,128,8,16,2,sub_7,21231,2543,0.3207,0.2497,0.5047,0.0114,14656,53.41,0.1301,1
hier_a_iso,128,8,16,2,glue,14902,2661,0.3224,0.2802,0.337,0.0123,14656,43.21,0.1301,1
hier_a_iso,128,8,16,3,sub_0,21231,2543,0.3207,0.2271,0.5416,0.0129,14656,53.38,0.1271,1
hier_a_iso,128,8,16,3,sub_1,21231,2543,0.3207,0.273,0.5692,0.0133,14656,53.05,0.1271,1
hier_a_iso,128,8,16,3,sub_2,21231,2543,0.3207,0.2455,0.5089,0.0195,14656,53.55,0.1271,1
hier_a_iso,128,8,16,3,sub_3,21231,2543,0.3207,0.2432,0.5086,0.0206,14656,53.41,0.1271,1
hier_a_iso,128,8,16,3,sub_4,21231,2543,0.3207,0.2397,0.5076,0.0137,14656,53.3,0.1271,1
hier_a_iso,128,8,16,3,sub_5,21231,2543,0.3207,0.2448,0.5129,0.011,14656,53.57,0.1271,1
hier_a_iso,128,8,16,3,sub_6,21231,2543,0.3207,0.2448,0.5178,0.0118,14656,53.37,0.1271,1
hier_a_iso,128,8,16,3,sub_7,21231,2543,0.3207,0.244,0.5051,0.011,14656,53.59,0.1271,1
hier_a_iso,128,8,16,3,glue,14902,2661,0.3224,0.2793,0.3406,0.012,14656,43.43,0.1271,1
hier_a_iso,256,2,128,1,sub_0,180183,24153,1.2115,0.4087,3.3915,0.0132,14656,271.54,0.0836,1
hier_a_iso,256,2,128,1,sub_1,180183,24153,1.2115,0.4642,3.3548,0.0134,14656,272.06,0.0836,1
hier_a_iso,256,2,128,1,glue,10335,3177,0.3768,0.389,0.3128,0.0193,14656,61.68,0.0836,1
hier_a_iso,256,2,128,2,sub_0,180183,24153,1.2115,0.4525,3.4331,0.013,14656,271.74,0.0756,1
hier_a_iso,256,2,128,2,sub_1,180183,24153,1.2115,0.4628,3.3464,0.0128,14656,271.95,0.0756,1
hier_a_iso,256,2,128,2,glue,10335,3177,0.3768,0.3849,0.3093,0.0133,14656,61.67,0.0756,1
hier_a_iso,256,2,128,3,sub_0,180183,24153,1.2115,0.443,3.4441,0.0129,14656,271.71,0.0819,1
hier_a_iso,256,2,128,3,sub_1,180183,24153,1.2115,0.4705,3.3441,0.013,14656,271.65,0.0819,1
hier_a_iso,256,2,128,3,glue,10335,3177,0.3768,0.3926,0.3141,0.0141,14656,61.51,0.0819,1
hier_a_iso,256,4,64,1,sub_0,90823,11993,0.7191,0.2831,1.7967,0.0129,14656,149.69,0.0948,1
